*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:40:32 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1800-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2378574.590277778, A.D. 1800-Mar-20 02:10:00.0000,  1.575383556271353E+07,  4.323472815119952E+07,  2.066381147761473E+06,
2378574.590972222, A.D. 1800-Mar-20 02:11:00.0000,  1.575050531001096E+07,  4.323584397462466E+07,  2.066779387052687E+06,
2378574.591666667, A.D. 1800-Mar-20 02:12:00.0000,  1.574717498030913E+07,  4.323695958668362E+07,  2.067177616240067E+06,
2378574.592361111, A.D. 1800-Mar-20 02:13:00.0000,  1.574384457362398E+07,  4.323807498736991E+07,  2.067575835321626E+06,
2378574.593055556, A.D. 1800-Mar-20 02:14:00.0000,  1.574051408997140E+07,  4.323919017667709E+07,  2.067974044295359E+06,
2378574.593750000, A.D. 1800-Mar-20 02:15:00.0000,  1.573718352936731E+07,  4.324030515459867E+07,  2.068372243159279E+06,
2378574.594444444, A.D. 1800-Mar-20 02:16:00.0000,  1.573385289182763E+07,  4.324141992112821E+07,  2.068770431911387E+06,
2378574.595138889, A.D. 1800-Mar-20 02:17:00.0000,  1.573052217736826E+07,  4.324253447625922E+07,  2.069168610549685E+06,
2378574.595833333, A.D. 1800-Mar-20 02:18:00.0000,  1.572719138600513E+07,  4.324364881998528E+07,  2.069566779072190E+06,
2378574.596527778, A.D. 1800-Mar-20 02:19:00.0000,  1.572386051775415E+07,  4.324476295229992E+07,  2.069964937476894E+06,
